,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
85,1981-04-15,0.09277441665444737,0.09277441665444737,0.09233888238668443,0.09233888238668442,34048000,0.0,0.0
86,1981-04-16,0.0875472623414556,0.0875472623414556,0.08711173385381699,0.08711173385381699,23878400,0.0,0.0
87,1981-04-20,0.08972492069005965,0.09016044917024431,0.08972492069005965,0.08972492069005966,35347200,0.0,0.0
88,1981-04-21,0.09582315385341644,0.09625868821474665,0.09582315385341644,0.09582315385341644,28537600,0.0,0.0
89,1981-04-22,0.09930739551782608,0.09974292983545323,0.09930739551782608,0.09930739551782608,18995200,0.0,0.0
90,1981-04-23,0.10192059725522995,0.10235613165444674,0.10192059725522995,0.10192059725522995,58016000,0.0,0.0
91,1981-04-24,0.10192056204094851,0.10192056204094851,0.10104950517416,0.10104950517416,35056000,0.0,0.0
92,1981-04-27,0.10061397717118548,0.10061397717118548,0.10017844289541245,0.10017844289541245,38528000,0.0,0.0
93,1981-04-28,0.0988718376506466,0.0988718376506466,0.09843630343675613,0.09843630343675613,32188800,0.0,0.0
94,1981-04-29,0.09756526831626953,0.09756526831626953,0.09712973982095717,0.09712973982095718,13641600,0.0,0.0
95,1981-04-30,0.0988718643784523,0.09974293304170725,0.0988718643784523,0.0988718643784523,12611200,0.0,0.0
96,1981-05-01,0.0988718643784523,0.09974293304170725,0.0988718643784523,0.0988718643784523,16553600,0.0,0.0
97,1981-05-04,0.0988718376506466,0.0988718376506466,0.09843630343675613,0.09843630343675613,14448000,0.0,0.0
98,1981-05-05,0.09843633226102246,0.09843633226102246,0.09800080955028535,0.09800080955028534,17539200,0.0,0.0
99,1981-05-06,0.0958231362789898,0.0958231362789898,0.09538760781288147,0.09538760781288147,18950400,0.0,0.0
100,1981-05-07,0.09669418632984161,0.09712972055410365,0.09669418632984161,0.09669418632984161,9363200,0.0,0.0
101,1981-05-08,0.09756525605916977,0.09800079031510922,0.09756525605916977,0.09756525605916977,7907200,0.0,0.0
102,1981-05-11,0.0958231362789898,0.0958231362789898,0.09538760781288147,0.09538760781288147,11939200,0.0,0.0
103,1981-05-12,0.09538760781288147,0.09669419902654926,0.09538760781288147,0.09538760781288147,4256000,0.0,0.0
104,1981-05-13,0.09538761096937115,0.09625867374575511,0.09495207667350769,0.09495207667350769,4905600,0.0,0.0
105,1981-05-14,0.09451655353155101,0.09451655353155101,0.09364549070596695,0.09364549070596695,4928000,0.0,0.0
106,1981-05-15,0.09582315385341644,0.09712975112206322,0.09582315385341644,0.09582315385341644,4905600,0.0,0.0
107,1981-05-18,0.09756525605916977,0.09843631294036381,0.09756525605916977,0.09756525605916977,4166400,0.0,0.0
108,1981-05-19,0.09625868821474665,0.09625868821474665,0.09582315385341644,0.09582315385341644,25424000,0.0,0.0
109,1981-05-20,0.0988718643784523,0.09974293304170725,0.0988718643784523,0.0988718643784523,13283200,0.0,0.0
110,1981-05-21,0.10453452169895171,0.10497005589161,0.10453452169895171,0.10453452169895172,32211200,0.0,0.0
111,1981-05-22,0.10932541638612747,0.11019648519739556,0.10932541638612747,0.10932541638612747,31427200,0.0,0.0
112,1981-05-26,0.10932540050786359,0.10932540050786359,0.1088898777961731,0.1088898777961731,85344000,0.0,0.0
113,1981-05-27,0.11498726159334183,0.11542279574454287,0.11498726159334183,0.11498726159334183,149497600,0.0,0.0
114,1981-05-28,0.11498726159334183,0.11542279574454287,0.11498726159334183,0.11498726159334183,73987200,0.0,0.0
115,1981-05-29,0.115422822535038,0.11585913604320884,0.115422822535038,0.115422822535038,59382400,0.0,0.0
116,1981-06-01,0.115422822535038,0.11585913604320884,0.115422822535038,0.115422822535038,51251200,0.0,0.0
117,1981-06-02,0.11019640711672767,0.11019640711672767,0.10976087301969528,0.10976087301969528,40432000,0.0,0.0
118,1981-06-03,0.10976087301969528,0.11063192958307945,0.10976087301969528,0.10976087301969528,39446400,0.0,0.0
119,1981-06-04,0.11193856596946718,0.11237408856847447,0.11193856596946718,0.11193856596946716,56067200,0.0,0.0
120,1981-06-05,0.11063197897392092,0.11063197897392092,0.11019645631313323,0.11019645631313324,57680000,0.0,0.0
121,1981-06-08,0.10671222533340188,0.10671222533340188,0.10627669095993042,0.10627669095993042,93497600,0.0,0.0
122,1981-06-09,0.10845433175563814,0.10888986605103797,0.10845433175563814,0.10845433175563812,119593600,0.0,0.0
123,1981-06-10,0.10976087301969528,0.11106746368011183,0.10976087301969528,0.10976087301969528,25222400,0.0,0.0
124,1981-06-11,0.11455172300338747,0.11498725713771203,0.11455172300338747,0.11455172300338745,38976000,0.0,0.0
125,1981-06-12,0.11368068614712025,0.11368068614712025,0.11324515193700789,0.1132451519370079,25804800,0.0,0.0
126,1981-06-15,0.11324514754025623,0.11324514754025623,0.11280961334705353,0.11280961334705353,143763200,0.0,0.0
127,1981-06-16,0.11106750681753504,0.11106750681753504,0.11063197255134583,0.11063197255134583,37251200,0.0,0.0
128,1981-06-17,0.10932540050786359,0.10932540050786359,0.1088898777961731,0.1088898777961731,27574400,0.0,0.0
129,1981-06-18,0.10888986605103797,0.10932538871575188,0.10845433175563814,0.10845433175563812,23049600,0.0,0.0
130,1981-06-19,0.1058411289585392,0.1058411289585392,0.10540560632944107,0.10540560632944107,27507200,0.0,0.0
131,1981-06-22,0.10192058884846081,0.10192058884846081,0.10148506611585617,0.10148506611585617,10841600,0.0,0.0
132,1981-06-23,0.10322720557451248,0.10409904204165558,0.10322720557451248,0.10322720557451248,15030400,0.0,0.0
133,1981-06-24,0.10148503504409459,0.10148503504409459,0.10061396658420563,0.10061396658420563,23027200,0.0,0.0
134,1981-06-25,0.10279164463281631,0.1032271789412717,0.10279164463281631,0.10279164463281631,24259200,0.0,0.0
135,1981-06-26,0.10235612321175319,0.10235612321175319,0.10148506611585617,0.10148506611585617,23788800,0.0,0.0
136,1981-06-29,0.0988718666024467,0.0988718666024467,0.09800080955028535,0.09800080955028534,10595200,0.0,0.0
137,1981-06-30,0.09103151144660279,0.09103151144660279,0.09059598296880722,0.09059598296880722,35907200,0.0,0.0
138,1981-07-01,0.09016044917024431,0.09016044917024431,0.08972492069005965,0.08972492069005966,170464000,0.0,0.0
139,1981-07-02,0.08972492069005965,0.09016044917024431,0.08972492069005965,0.08972492069005966,30284800,0.0,0.0
140,1981-07-06,0.08754724296048827,0.08754724296048827,0.08667618036270142,0.08667618036270142,16531200,0.0,0.0
141,1981-07-07,0.08754723519086838,0.0884182977113504,0.08754723519086838,0.08754723519086838,15836800,0.0,0.0
142,1981-07-08,0.091031514108181,0.09146782767002858,0.091031514108181,0.091031514108181,16620800,0.0,0.0
143,1981-07-09,0.08449855184923845,0.08449855184923845,0.08406302332878113,0.08406302332878113,32883200,0.0,0.0
144,1981-07-10,0.0779648099636085,0.0779648099636085,0.07752928137779236,0.07752928137779236,55171200,0.0,0.0
145,1981-07-13,0.07927218079566956,0.07970771516489676,0.07927218079566956,0.07927218079566956,45740800,0.0,0.0
146,1981-07-14,0.08275642991065979,0.08362749280664096,0.08275642991065979,0.08275642991065979,19779200,0.0,0.0
147,1981-07-15,0.08493409305810928,0.0853696216138106,0.08493409305810928,0.08493409305810928,10953600,0.0,0.0
148,1981-07-16,0.08711173385381699,0.08798279664443727,0.08711173385381699,0.08711173385381699,15232000,0.0,0.0
149,1981-07-17,0.09016044437885284,0.09059597865123489,0.09016044437885284,0.09016044437885284,19824000,0.0,0.0
150,1981-07-20,0.08449855184923845,0.08449855184923845,0.08406302332878113,0.08406302332878113,23654400,0.0,0.0
151,1981-07-21,0.08406302654185524,0.08406302654185524,0.08362749218940735,0.08362749218940735,31942400,0.0,0.0
152,1981-07-22,0.07970770780883411,0.07970770780883411,0.0788358598947525,0.0788358598947525,22668800,0.0,0.0
153,1981-07-23,0.08101432025432587,0.08144985469673377,0.08101432025432587,0.08101432025432587,34451200,0.0,0.0
154,1981-07-24,0.08362749218940735,0.08406302654185524,0.08362749218940735,0.08362749218940735,28851200,0.0,0.0
155,1981-07-27,0.08711173385381699,0.0875472623414556,0.08711173385381699,0.08711173385381699,17337600,0.0,0.0
156,1981-07-28,0.08449855184923845,0.08449855184923845,0.08406302332878113,0.08406302332878113,22848000,0.0,0.0
157,1981-07-29,0.08319196426632225,0.08319196426632225,0.08275642991065979,0.08275642991065979,15500800,0.0,0.0
158,1981-07-30,0.08580511808395386,0.08667618068497948,0.08580511808395386,0.08580511808395386,9900800,0.0,0.0
159,1981-07-31,0.08711173385381699,0.0875472623414556,0.08711173385381699,0.08711173385381699,10953600,0.0,0.0
160,1981-08-03,0.08711173437085981,0.08711173437085981,0.08624067157506943,0.08624067157506943,12432000,0.0,0.0
161,1981-08-04,0.08754723519086838,0.08798276935878002,0.08754723519086838,0.08754723519086838,31673600,0.0,0.0
162,1981-08-05,0.09016044437885284,0.09059597865123489,0.09016044437885284,0.09016044437885284,17494400,0.0,0.0
163,1981-08-06,0.08841834708005569,0.08841834708005569,0.08798281848430634,0.08798281848430634,10528000,0.0,0.0
164,1981-08-07,0.08798281848430634,0.08841834708005569,0.08798281848430634,0.08798281848430634,9206400,0.0,0.0
165,1981-08-10,0.08798281848430634,0.08798281848430634,0.08798281848430634,0.08798281848430634,0,0.0,0.0
166,1981-08-11,0.0862406645707858,0.0862406645707858,0.08536960184574129,0.08536960184574127,71456000,0.0,0.0
167,1981-08-12,0.08406302654185524,0.08406302654185524,0.08362749218940735,0.08362749218940735,26275200,0.0,0.0
168,1981-08-13,0.08144985469673377,0.08144985469673377,0.08101432025432587,0.08101432025432587,27484800,0.0,0.0
169,1981-08-14,0.08057875222685086,0.08057875222685086,0.07970768958330154,0.07970768958330154,24192000,0.0,0.0
170,1981-08-17,0.07796475298414655,0.07796475298414655,0.0770936906337738,0.0770936906337738,18905600,0.0,0.0
171,1981-08-18,0.07622266611185309,0.07622266611185309,0.07535160332918167,0.07535160332918167,17001600,0.0,0.0
172,1981-08-19,0.07535159630128258,0.07535159630128258,0.07448053359985352,0.07448053359985352,20675200,0.0,0.0
173,1981-08-20,0.07535160332918167,0.07578713762818888,0.07535160332918167,0.07535160332918167,17113600,0.0,0.0
174,1981-08-21,0.07099628486156108,0.07099628486156108,0.07012522220611572,0.07012522220611572,41910400,0.0,0.0
175,1981-08-24,0.0662046627675605,0.0662046627675605,0.06576912850141525,0.06576912850141525,23072000,0.0,0.0
176,1981-08-25,0.06751205027103424,0.06794757879450544,0.06751205027103424,0.06751205027103424,40700800,0.0,0.0
177,1981-08-26,0.06664019557061655,0.06664019557061655,0.06620466709136963,0.06620466709136963,33600000,0.0,0.0
178,1981-08-27,0.06664018332958221,0.06707649679998107,0.06664018332958221,0.06664018332958221,25916800,0.0,0.0
179,1981-08-28,0.07012522220611572,0.07056075062616733,0.07012522220611572,0.07012522220611572,38035200,0.0,0.0
180,1981-08-31,0.07012522220611572,0.07056075062616733,0.07012522220611572,0.07012522220611572,40947200,0.0,0.0
181,1981-09-01,0.07448053359985352,0.07491606785823927,0.07448053359985352,0.07448053359985352,37027200,0.0,0.0
182,1981-09-02,0.07578713446855545,0.07622266293406209,0.07578713446855545,0.07578713446855545,19376000,0.0,0.0
183,1981-09-03,0.07273841695080951,0.07273841695080951,0.07186735421419144,0.07186735421419144,37475200,0.0,0.0
184,1981-09-04,0.07143181290260402,0.07143181290260402,0.07099628448486328,0.07099628448486328,15254400,0.0,0.0
185,1981-09-08,0.0692541705430993,0.0692541705430993,0.06881863623857498,0.06881863623857498,25446400,0.0,0.0
186,1981-09-09,0.06881863623857498,0.0692541705430993,0.06881863623857498,0.06881863623857498,30531200,0.0,0.0
187,1981-09-10,0.06925418227910995,0.0696897108420971,0.06925418227910995,0.06925418227910995,34809600,0.0,0.0
188,1981-09-11,0.06881864106953647,0.06881864106953647,0.0683831125497818,0.0683831125497818,17539200,0.0,0.0
189,1981-09-14,0.06664019557061655,0.06664019557061655,0.06620466709136963,0.06620466709136963,27686400,0.0,0.0
190,1981-09-15,0.06489805601797341,0.06489805601797341,0.06446252763271332,0.06446252763271332,19510400,0.0,0.0
191,1981-09-16,0.06359147594038353,0.06359147594038353,0.06315594166517258,0.06315594166517258,19353600,0.0,0.0
192,1981-09-17,0.06184933638252364,0.06184933638252364,0.061413802206516266,0.061413802206516266,19376000,0.0,0.0
193,1981-09-18,0.06184934824705124,0.06228487669126444,0.06184934824705124,0.06184934824705124,26320000,0.0,0.0
194,1981-09-21,0.06228486821055413,0.06272040241080745,0.06228486821055413,0.06228486821055412,49033600,0.0,0.0
195,1981-09-22,0.05923616621089557,0.05923616621089557,0.058800637722015374,0.05880063772201538,47420800,0.0,0.0
196,1981-09-23,0.0583650920258182,0.0583650920258182,0.05749402940273285,0.05749402940273285,28201600,0.0,0.0
197,1981-09-24,0.05749403040007615,0.05749403040007615,0.05705850198864937,0.05705850198864937,18300800,0.0,0.0
198,1981-09-25,0.05052476057882408,0.05052476057882408,0.04965369775891304,0.04965369775891304,34608000,0.0,0.0
199,1981-09-28,0.05008922144770622,0.050524755723479246,0.05008922144770622,0.05008922144770622,91728000,0.0,0.0
200,1981-09-29,0.052702415734529495,0.05313795006053306,0.052702415734529495,0.052702415734529495,94684800,0.0,0.0
201,1981-09-30,0.05313796177506447,0.05357349038173914,0.05313796177506447,0.05313796177506447,49996800,0.0,0.0
202,1981-10-01,0.05313796177506447,0.05357349038173914,0.05313796177506447,0.05313796177506447,61129600,0.0,0.0
203,1981-10-02,0.05749402940273285,0.05792956362194649,0.05749402940273285,0.05749402940273285,45046400,0.0,0.0
204,1981-10-05,0.05923616886138915,0.060107231693467905,0.05923616886138915,0.05923616886138916,43097600,0.0,0.0
205,1981-10-06,0.05923616621089557,0.05923616621089557,0.058800637722015374,0.05880063772201538,28358400,0.0,0.0
206,1981-10-07,0.06228486821055413,0.0631559307957191,0.06228486821055413,0.06228486821055412,38841600,0.0,0.0
207,1981-10-08,0.06446252763271332,0.06489805601797341,0.06446252763271332,0.06446252763271332,31091200,0.0,0.0
208,1981-10-09,0.0648980438709259,0.06576910629374996,0.0648980438709259,0.0648980438709259,54521600,0.0,0.0
209,1981-10-12,0.06707648187875748,0.06751201599645977,0.06707648187875748,0.06707648187875748,27350400,0.0,0.0
210,1981-10-13,0.06707648187875748,0.06794754429882148,0.06707648187875748,0.06707648187875748,44195200,0.0,0.0
211,1981-10-14,0.06359147594038353,0.06359147594038353,0.06315594166517258,0.06315594166517258,30979200,0.0,0.0
212,1981-10-15,0.06446252763271332,0.06489805601797341,0.06446252763271332,0.06446252763271332,29433600,0.0,0.0
213,1981-10-16,0.06402697873811224,0.06402697873811224,0.06359145045280457,0.06359145045280457,36467200,0.0,0.0
214,1981-10-19,0.0648980438709259,0.06533357799000823,0.0648980438709259,0.0648980438709259,20585600,0.0,0.0
215,1981-10-20,0.0683831125497818,0.06881864106953647,0.0683831125497818,0.0683831125497818,35728000,0.0,0.0
216,1981-10-21,0.0683831125497818,0.06881864106953647,0.0683831125497818,0.0683831125497818,76899200,0.0,0.0
217,1981-10-22,0.06838310826765255,0.06838310826765255,0.06794757395982742,0.06794757395982742,32278400,0.0,0.0
218,1981-10-23,0.06664019557061655,0.06664019557061655,0.06620466709136963,0.06620466709136963,27910400,0.0,0.0
219,1981-10-26,0.06620466709136963,0.06664019557061655,0.06620466709136963,0.06620466709136963,27283200,0.0,0.0
220,1981-10-27,0.06751205027103424,0.06838311313332017,0.06751205027103424,0.06751205027103424,85590400,0.0,0.0
221,1981-10-28,0.06968970596790314,0.07012524031577248,0.06968970596790314,0.06968970596790314,44172800,0.0,0.0
222,1981-10-29,0.0692541705430993,0.0692541705430993,0.06881863623857498,0.06881863623857498,30486400,0.0,0.0
223,1981-10-30,0.06968970596790314,0.07012524031577248,0.06968970596790314,0.06968970596790314,52729600,0.0,0.0
224,1981-11-02,0.06968970596790314,0.07012524031577248,0.06968970596790314,0.06968970596790314,36915200,0.0,0.0
225,1981-11-03,0.0692541705430993,0.0692541705430993,0.06881863623857498,0.06881863623857498,28380800,0.0,0.0
226,1981-11-04,0.06751201599645977,0.06751201599645977,0.06707648187875748,0.06707648187875748,23811200,0.0,0.0
227,1981-11-05,0.06272040241080745,0.06272040241080745,0.06228486821055413,0.06228486821055412,23363200,0.0,0.0
228,1981-11-06,0.06272044777870178,0.06315597647864657,0.06272044777870178,0.06272044777870178,24595200,0.0,0.0
229,1981-11-09,0.06359145045280457,0.06402697873811224,0.06359145045280457,0.06359145045280457,20384000,0.0,0.0
230,1981-11-10,0.06402699649333954,0.06446253071476489,0.06402699649333954,0.06402699649333954,16755200,0.0,0.0
231,1981-11-11,0.06576912850141525,0.0662046627675605,0.06576912850141525,0.06576912850141525,27440000,0.0,0.0
232,1981-11-12,0.06794757395982742,0.06838310826765255,0.06794757395982742,0.06794757395982742,39916800,0.0,0.0
233,1981-11-13,0.06359147594038353,0.06359147594038353,0.06315594166517258,0.06315594166517258,21011200,0.0,0.0
234,1981-11-16,0.06272040241080745,0.06272040241080745,0.06228486821055413,0.06228486821055412,22556800,0.0,0.0
235,1981-11-17,0.06359145045280457,0.06402697873811224,0.06359145045280457,0.06359145045280457,35414400,0.0,0.0
236,1981-11-18,0.06576912850141525,0.0662046627675605,0.06576912850141525,0.06576912850141525,29142400,0.0,0.0
237,1981-11-19,0.06576912850141525,0.0662046627675605,0.06576912850141525,0.06576912850141525,40006400,0.0,0.0
238,1981-11-20,0.06620466709136963,0.06664019557061655,0.06620466709136963,0.06620466709136963,38102400,0.0,0.0
239,1981-11-23,0.06402700440025179,0.06402700440025179,0.06315594166517258,0.06315594166517258,22960000,0.0,0.0
240,1981-11-24,0.06315597647864657,0.06315597647864657,0.06272044777870178,0.06272044777870178,22153600,0.0,0.0
241,1981-11-25,0.06402699649333954,0.06446253071476489,0.06402699649333954,0.06402699649333954,52550400,0.0,0.0
242,1981-11-27,0.06576912850141525,0.0662046627675605,0.06576912850141525,0.06576912850141525,37251200,0.0,0.0
243,1981-11-30,0.06533357799000823,0.06533357799000823,0.0648980438709259,0.0648980438709259,23968000,0.0,0.0
244,1981-12-01,0.0648980438709259,0.06533357799000823,0.0648980438709259,0.0648980438709259,23385600,0.0,0.0
